createdAt,text,sentimen,validasi_h1
2026-04-14 02:01:43,"Sebagai seorang praktisi hukum, saya benar-benar kecewa berat sama kasus yang lagi rame di Fakultas Hukum Universitas Indonesia ini. Bukan cuma kecewa, tapi juga sedih. Bagaimana mungkin calon-calon penegak hukum malah melakukan hal yang justru mereka pelajari untuk diberantas? Beberapa hari lalu, tangkapan layar grup chat mahasiswa FH UI angkatan 2023 menyebar luas. Isinya komentar-komentar vulgar, objektifikasi tubuh teman perempuannya sendiri, lelucon cabul, sampai hal-hal yang benar-benar nggak pantas. 16 orang terlibat. Mereka sudah minta maaf secara kolektif, sudah dikeluarkan dari organisasi mahasiswa fakultas, dan sekarang fakultas sedang menyelidiki lebih lanjut. Dekan Parulian Paidi Aritonang sudah menyatakan sikap tegas, begitu juga Rektor UI. Tapi yang bikin sakit hati itu bukan cuma konten chat-nya. Ini soal ironi yang sangat tajam. Mereka belajar Undang-Undang TPKS, belajar soal consent, belajar martabat manusia dan kesetaraan gender. Tiap hari di kelas dibahas bagaimana melindungi korban kekerasan seksual. Tapi di belakang, di grup chat “privat”, mereka justru melakukan kekerasan verbal yang sama. Ini bukan guyonan biasa, ini pelecehan yang berdampak nyata.Korban-korbannya pasti sedang merasa nggak aman di kampus sendiri. Bayangin tiap hari ketemu orang yang sudah ngehina dan ngejek tubuh serta privasi kamu di belakang. Trauma-nya nggak main-main. Apalagi screenshotnya sudah beredar di mana-mana, bisa muncul kapan saja dan terus menyakiti. Lebih dari itu, ini mencerminkan masalah yang lebih dalam: budaya toxic masculinity yang masih kental di kalangan mahasiswa, termasuk di fakultas yang seharusnya paling paham etika profesi. Kalau calon penegak hukum saja sudah biasa begini, lalu bagaimana nanti mereka akan melindungi korban di pengadilan? Kepercayaan publik terhadap profesi hukum bisa semakin rusak. Dari sisi hukum, kasus ini jelas bisa diproses. Pasal 4 UU TPKS tentang kekerasan seksual non-fisik (termasuk verbal) sangat relevan. Bisa juga UU ITE kalau ada unsur penyebaran. Di tingkat kampus, Permendikbudristek No. 30 Tahun 2021 harus diterapkan secara tegas — dari skorsing sampai pemecatan. Saya berharap FH UI tidak main-main dengan kasus ini. Jangan sampai cuma sanksi ringan atau “sudah minta maaf kok”. Ini momentum untuk membersihkan budaya di dalam fakultas. Pendidikan consent dan pencegahan kekerasan seksual harus jadi bagian wajib sejak semester awal. Mekanisme laporan harus aman, cepat, dan serius. Dan yang paling penting, mahasiswa yang baik — yang jumlahnya pasti mayoritas — harus ikut aktif menolak budaya ini. Kepada korban: kalian nggak sendiri. Suara kalian penting dan harus didengar. Kepada pelaku: minta maaf itu langkah pertama, tapi pertanggungjawaban yang sungguh-sungguh adalah yang utama. Kepada FH UI: tunjukkan bahwa kalian bukan hanya terbaik di ranking, tapi juga terbaik dalam menegakkan nilai-nilai hukum yang kalian ajarkan. Kita semua yang kerja di dunia hukum harus lebih baik dari ini. Pelecehan, dalam bentuk apa pun, nggak ada tempatnya — apalagi di rumah yang mengajarkan keadilan. 14 April 2026 @garismerah_id",Positive,1
2026-04-14 02:03:30,"@MastinSaurus @sampahfhui Pelecehan tu ga melulu ngmng di depan apalagi grepe atau perkosa, kalo keep sendiri tanpa harus ada “grub” kyknya aman. Berhubung mereka bikin “grub” yang isi sebagin besarnya menjadikan wanita sebagai obyek sex nya, itu yang salah",Positive,1
2026-04-14 02:04:22,"@sampahfhui najis, otak sagapung",Positive,1
2026-04-14 02:04:39,"@sampahfhui Gua doain jadi perjaka tua,semua perempuan gak pantas buat jadi istri lu pada",Positive,1
2026-04-14 02:05:19,"Kasus grup chat FH UI ini memalukan banget. Calon penegak hukum malah jadi pelaku pelecehan & objektifikasi perempuan di chat privat. Pintar ilmu tapi kosong etika. Privasi chat ilusi, tapi yang lebih parah: rape culture di kalangan elite kampus harus dihentikan keras. Sanksi organisasi doang kurang, UI harus tuntas investigasi + sanksi akademik/pidana biar jadi deterrent. Kampus harus aman buat semua, bukan playground objectifikasi. Beretika dulu baru jadi lawyer",Positive,1
2026-04-14 02:06:47,@sampahfhui lo lahir dr perempuan ya allah jahat bgt,Positive,1
2026-04-14 02:08:22,"@sampahfhui Percuma pendidikannya bagus, tapi kelakuannya jelek banget😭😭",Positive,1
2026-04-14 02:08:56,"@MastinSaurus @sampahfhui 😂😂😂sebenernya mau privat juga ga boleh sih melecehkan, tapi impostornya niat sih. penasaran keungkap atau engga itu",Neutral,0
2026-04-14 02:09:06,@sampahfhui najis sakitt lo semua! speechless gue bacanya,Positive,1
2026-04-14 02:09:06,@MastinSaurus @sampahfhui sdm rendah,Positive,1
2026-04-14 02:11:08,@sampahfhui sinting setan,Positive,1
2026-04-14 02:13:22,@sampahfhui sakit banget orang orang otak selangkangan ini anjg,Positive,1
2026-04-14 02:13:27,@sampahfhui Punya jabatan di kampus aja udah begini gimana kalo dikasi jabatan di real life ? Omg,Positive,1
2026-04-14 02:13:45,@DennySeggssegar @sampahfhui liat masih ada aja yang ngebela woww😲,Positive,1
2026-04-14 02:14:02,@sampahfhui Harusnya ini disetujui ya https://t.co/wsLUZkyymj,Neutral,0
2026-04-14 02:14:27,@sampahfhui someone future husband btw💔,Negative,1
2026-04-14 02:15:38,@sampahfhui bisa sesantai ini kayaknya backingan ortunya kuat bgt ya.......... b aja........ berasaliat drakor yang isinya siswa2 kriminal,Positive,1
2026-04-14 02:16:23,@MastinSaurus @sampahfhui cok cok otakmu terbuat dari apa cok,Positive,1
2026-04-14 02:18:36,"@MastinSaurus @sampahfhui Org ga waras lu. Kata gue mending ke psikiater deh. Coba elu kalo diomongin begitu sm org, even di private chat, gimana? Atau adek perempuan lu? Sblm komentar pikirin dulu, tempatkan diri lu as victim. Kalo stress bukan komen di X bg, healing lu sono.",Positive,1
2026-04-14 02:18:43,@sampahfhui orang sakit,Neutral,1
2026-04-14 02:21:00,@sampahfhui iyuh,Neutral,1
2026-04-14 02:21:17,"@MastinSaurus @sampahfhui alahhhhh blg aja lu sama kyk merekaaa, ga usah bertele-tele gitu lah bro, jdi keliatan bgt BODOH nya",Neutral,1
2026-04-14 02:21:44,@sampahfhui Buset. Kualitas mahasiswa sekarang,Positive,1
2026-04-14 02:21:48,@sampahfhui Sampah masyarakat yg sebenarnya,Positive,1
2026-04-14 02:22:00,"@sampahfhui Gue nonton, terus diem. Karena kagum sekaligus nyesek",Neutral,0
2026-04-14 02:22:05,"@MastinSaurus @sampahfhui Makany pendem aja jdi isi kepala ga usah di umbar2 bahkan k chat 🙃🙃🙃 Karena saat yg lu pikirin itu d tuangkan bahkan d chat, lu harus siap bertanggungjwab.. Ga usah berlindung d balik kata ""privat""",Positive,1
2026-04-14 02:22:28,"@sampahfhui Mereka ini calon bibit unggul yang berpotensi untuk bisa punya karier bagus, masa depan cerah, jalani kehidupan yang bisa jadi adalah impian banyak orang, tapi malah milih nyemplung got dan ngorek sampah sampai baunya bau banget. https://t.co/LsV3Jf1nNP",Positive,1
2026-04-14 02:22:52,"@MastinSaurus @sampahfhui Bedain bercanda sama pelecehan itu basic banget. Kalau masih gagal paham, ya pantes aja mentalitasnya gitu.",Positive,1
2026-04-14 02:23:09,@sampahfhui STRESSSSSS,Neutral,1
2026-04-14 02:23:38,"@MastinSaurus @sampahfhui ahhhhh ada enabler, bau bau bau",Positive,1
2026-04-14 02:23:53,@MastinSaurus @sampahfhui GAPERNAH NEMU ORANG SENAJIS ELU PIKIRAN NYA.,Positive,1
2026-04-14 02:24:16,@MastinSaurus @sampahfhui Lah punya otak buat mikir lah cok,Positive,1
2026-04-14 02:24:28,@revol7hink bro lu pernah jadi pelaku apa gimana?,Neutral,1
2026-04-14 02:24:53,@sampahfhui gua nontonin live nya malah sedih,Neutral,1
2026-04-14 02:25:10,@sampahfhui Generasi cemass kah ini ? !!! Jangan kasih ruang untuk KS!!!,Positive,1
2026-04-14 02:25:35,@sampahfhui Ini mau tanya. Si korban ada gak di dalem group?,Neutral,0
2026-04-14 02:25:38,"@MastinSaurus @sampahfhui ih ada binatang, akalnya gajalan..",Positive,1
2026-04-14 02:26:49,"@MastinSaurus @sampahfhui loh kekerasan seksual itu mulainya dari orang-orang yang menormalisasi becandaan tongkrongan kayak lo gini. orang gak tiba-tiba memperkosa orang lain, keinginan itu pasti dipupuk dan didukung sama lingkungannya lewat obrolan kayai gini.",Positive,1
2026-04-14 02:26:53,@sampahfhui ya allah jauhkan dari manusia biadab kayak gini,Positive,1
2026-04-14 02:27:16,@sampahfhui Sakit jiwa,Neutral,0
2026-04-14 02:27:33,"@sampahfhui Itukan chat privat, knp dimasalahin si?, orng punya pikiran macem2 bebas aja asal gk melakukan secara fisik",Negative,2
2026-04-14 02:27:37,"@MastinSaurus @sampahfhui Kau kalau memang cowok, datang ke sidang semalam terus ngomong kek gitu di depan orang-orang. Sampek anakmu sama mamakmu digitukan, barulah tau rasa kau",Positive,1
2026-04-14 02:27:40,@sampahfhui Yang sejutu mereka Di DO ngumpul👇 Basmi sampah2 masyarakat yang begini.,Positive,1
2026-04-14 02:28:10,"@MastinSaurus @sampahfhui sakit jiwa ya lo? coba lo bayangin orang terdekat lo atau malah lo sendiri yg jadi korban, lo dijadiin “bahan” di otak orang orang yg ga BER-ADAB. isi otak lo porno smua ya makanya bisa ngetik kaya gini? miris.",Positive,1
2026-04-14 02:28:36,"@sampahfhui ini stres banget si, dah hilang otak keknya",Neutral,1
2026-04-14 02:28:54,@sampahfhui stress ajg otaknya,Neutral,1
2026-04-14 02:29:56,"@telanjangmoril @ur1kiss4me @revol7hink @sadampermana_w lah pasal 5 ini kan pasal pelecehan non-fisik mas, baik itu catcalling atau pernyataan digital seperti komentar, obrolan chat langsung pada korban maupun chat grup private yg akhirnya tersebar kayak case FH UI ini, masuknya ya tetep ke pasal 5 UU TPKS.",Neutral,0
2026-04-14 02:30:40,"@sampahfhui akhirnya ada malaikat yg mencatat, dan langsung di kabulkan ter EXPOSE DEH😭🤣",Positive,1
2026-04-14 02:31:18,@MastinSaurus @sampahfhui Curiga lu juga salah satu orang yang begitu kan? Dan lu gak mau salah? Wkwkw kocak lu,Positive,1
2026-04-14 02:33:05,@sampahfhui Binatang semuaaaaaaaa,Positive,1
2026-04-14 02:33:32,@sampahfhui Sakit sumpah,Positive,1
2026-04-14 02:33:55,@sampahfhui lingkungan setan berkedok ilmu dan pendidikan,Positive,1
2026-04-14 02:36:20,"@sampahfhui coba yang punya cowo cek deh grup sirkelnya, pasti ada aja orang yang kaya gitu",Neutral,0
2026-04-14 02:37:00,@sampahfhui Grup private gak sih?,Neutral,2
2026-04-14 02:37:03,@sampahfhui sakit bgttt orang orang ini,Positive,1
2026-04-14 02:37:27,@sampahfhui blacklist ae dri semua perusahaan,Positive,1
2026-04-14 02:39:02,@sampahfhui ini bisa ketahuan chatnya gimana awalnya? 🙏,Neutral,0
2026-04-14 02:39:24,@sampahfhui Ya Allah miris bgt,Neutral,1
2026-04-14 02:41:12,"@sampahfhui sakit, njz. usut tuntas gk anak2 inii!",Positive,1
2026-04-14 02:41:44,@sampahfhui Manusia manusia rendahan,Positive,1
2026-04-14 02:43:09,"@sampahfhui Candaan, pasti nanti dalihnya candaan buat seru2an. Apakah ga bisa candaan ga usah nyerempet2 gitu? Jujur aja gw juga laki tapi ga gini2 amat. Banyak kok hal lain yg lebih cocok dijadikan bahan perbincangan.",Positive,1
2026-04-14 02:43:47,"@sampahfhui eww disgusting, baca 1 slide sudah cukup membuat muak",Positive,1
2026-04-14 02:44:29,"@sampahfhui gileee, jijik bangett",Positive,1
2026-04-14 02:45:29,@sampahfhui sakit,Neutral,1
2026-04-14 02:46:15,@sampahfhui Tapi emang bener pak ganjar sih kalau orang pinter itu selalu vulgar pembahasannya,Negative,2
2026-04-14 02:46:37,"“Para bapak, sudahi prinsip: mendidik anak laki-laki itu mudah. Turun tangan, didik anak laki-lakimu” Semalam 16 mahasiswa FH UI disidang sampai jam tiga pagi, sidang terbuka, disaksikan secara live oleh ribuan orang. Kejadian ini tidak tiba-tiba. Ini akumulasi. Terlalu lama society menelan mentah-mentah prinsip: “mendidik anak laki-laki itu mudah.” TIDAK. Justru karena dianggap mudah, banyak hal yang tidak diajarkan. Lihat saja pola yang sering diremehkan: Berawal dari obrolan santai yang melecehkan, jadi kebiasaan, jadi cara pandang, lalu jadi perilaku nyata (liat gambar piramida perkosaan) Tidak semua langsung jadi pelaku kekerasan seksual. Tapi hampir semua berangkat dari titik yang sama: normalisasi. Society sibuk mendidik anak perempuan: jaga diri, jaga batas, jaga perilaku. Tapi kendor pada anak laki-laki. “Namanya juga laki-laki.” “Cuma bercanda.” “Nanti juga ngerti sendiri.” ""Boys will be boys"" Tidak. Karakter tidak tumbuh sendiri. Ia dibentuk. Dilatih. Ditegaskan. Orang tua, perhatikan obrolan anak laki-lakimu. Kalau sudah mulai ada convo yang melecehkan: Tegur. Luruskan. Jangan ditertawakan atau dianggap enteng. Karena di situlah fondasi dibangun. Terutama para bapak. Anak laki-laki belajar bukan dari teori, tapi dari contoh. Bagaimana kamu bicara tentang perempuan. Bagaimana kamu memperlakukan pasanganmu. Bagaimana kamu menempatkan perempuan sebagai manusia, bukan objek. Semua itu direkam. Dan akan mereka ulang. Ketika seorang bapak menganggap mendidik anak laki-laki itu mudah, dia sedang memilih untuk menjerumuskan anak dengan tidak hadir secara penuh, tidak waspada, hingga di satu titik si anak bisa jadi pelaku ataupun korban. Anak kemudian dibesarkan oleh algoritma, oleh teman, oleh budaya yang seringkali permisif terhadap pelecehan dan standar moral yang yang tidak sehat. Kalau kita tidak serius mendidik anak laki-laki hari ini, jangan kaget dengan realitas besok. Karena pelaku tidak lahir tiba-tiba. Mereka dibentuk pelan-pelan, dari hal-hal yang selama ini dianggap “sepele.” Just incase ada yang komen: ""emang siapa yang bilang mendidik anak laki-laki itu mudah? Saya dididik dengan sangat keras"" Oh well, cara pandang itu sudah mengakar sejak lama di masyarakat.",Positive,1
2026-04-14 02:47:10,"@MastinSaurus @sampahfhui norak yaa tongkrongan lo, pasti isinya sdm rendah semua. Tongkrongan gw dr sd smp sma kuliah kerja ga ada tuh yg menormalisasi hal2 kayak gitu",Positive,1
2026-04-14 02:48:30,"@sampahfhui tadi ada lewat katanya bapaknya ga dibolehin buat anaknya di audit, mana ngaku anaknya uda jadi korban lagi apasi nying, stres",Negative,1
2026-04-14 02:50:20,"@sampahfhui FHUI dipimpin oleh orang2 yg tidak memuliakan wanita. Yang menjadikan wanita hanya objek semata padahal mereka lahir dari rahim wanita. Yang paling bersedih pasti ibu2 mereka. Miris, ironis.",Positive,1
2026-04-14 02:53:32,"@sampahfhui @diffsideofmiaw bayangin orang orang yg di masa depan akan jadi penegak hukum, lawyer, jaksa, bahkan hakim, ngeri kali negara kita klo amit amit sampe kejadian",Positive,1
2026-04-14 02:54:17,@sampahfhui hahaha adek adek mahasiswa.. siapa yg bocorin woi...,Negative,2
2026-04-14 02:55:10,"@sampahfhui Ada beberapa dosen juga yg dilecehin, klo rektornya gamau DO mereka sih. Dah gak ngerti lagi gue.",Positive,1
2026-04-14 02:55:15,"@sampahfhui Sakjiw banget sih ini, udah ga ada tempat aman lagi buat perempuan. Dan udah jadi kyk hal yg lumrah. Amit2 lama kelamaan dinormalisasi 😨",Positive,1
2026-04-14 02:55:24,@sampahfhui gw yakin ada banyak orang2 modelan mereka begini nih. cuma ngga ketahuan aja. ngerinya kalo di masa depan mereka jd pejabat publik.,Positive,1
2026-04-14 02:59:09,@sampahfhui mereka ni kaya bocah bocah baru puber yang baru explore alat kelamin bzirr so sick ew,Positive,1
2026-04-14 02:59:14,"@MastinSaurus @sampahfhui oh gitu ya? berarti kalau ibu mu, saudara perempuan mu, anak mu dilecehin selama tidak ketahuan boleh ya?",Positive,1
2026-04-14 02:59:39,"@sampahfhui FH, ngerti hukum tapi bejat semua kelakuannya 😡😡😡",Positive,1
2026-04-14 03:00:03,"@sampahfhui Wah, calon-calon pemimpin masa depan ya… keliatan banget kualitas “kepemimpinannya” dari isi chat 👏 https://t.co/AsQOF73QtT",Positive,1
2026-04-14 03:01:07,Senin 13 April 2026 (Siang): Ketua BEM FH UI Anandaku Dimas Rumi Chattaristo mengonfirmasi kejadian tersebut. Ia menegaskan bahwa ke-16 mahasiswa tersebut bukan lagi terduga melainkan PELAKU karena mereka telah mengakui perbuatannya melalui pesan permohonan maaf sebelumnya.,Neutral,0
2026-04-14 03:01:08,Penindakan Organisasi: Pada hari yg sama BEM FH UI &amp; berbagai organisasi kemahasiswaan mengambil langkah tegas. Seluruh PELAKU yg terlibat langsung diberhentikan (dipecat) dari kepengurusan organisasi maupun kepanitiaan di lingkungan FH UI.,Neutral,0
2026-04-14 03:01:10,Daftar PELAKU : Berdasarkan keterangan resmi dr Ketua BEM FH UI ada 16 mahasiswa terlibat. Namun perlu dicatat: Meskipun inisial &amp; nama beberapa pelaku telah beredar luas di media sosial X secara formal pihak kampus &amp; BEM tdk atau belum merilis daftar nama lengkap ke publik.,Neutral,0
2026-04-14 03:01:17,@sampahfhui @luvcius malu maluin banget dah sial,Positive,1
2026-04-14 03:02:06,@MastinSaurus @sampahfhui Lah itu kan mereka ada umbar foto2 juga. Ya jelas kacaulah kayak otak lu,Positive,1
2026-04-14 03:02:10,@sampahfhui najiss dasar cabul 🤮🤮 mereka lupa kah kalo ibu mereka perempuan??,Positive,1
2026-04-14 03:02:39,@MastinSaurus @sampahfhui Gue doain semoga ibu/adek/kakak/sepupu perempuan lu dilecehin sama orang digrup chat privat ya. Dan chat itu tersebar kemanapun. Gue doain mulai sekarang.,Negative,1
2026-04-14 03:04:04,@sampahfhui binatang emang,Positive,1
2026-04-14 03:05:38,"@ry_chan @screamerdiva @sampahfhui aaagh aku juga emosi banget bacanya, kak. gilaa masih nyuruh penyebar screenshot “lebih bijak”. speechless 🥲",Positive,1
2026-04-14 03:06:35,"@sampahfhui Kayaknya hal gini tuh banyak njir diluar sana, ga terkhusus cwo ke cwe aja, tpi cwe ke cwo jg pasti yakin ane jg ada cm ya ga terekspos, just in grup aja. Bukan ngebela siapa² hanya berandai-andai kalau chat grup cwe ke cwo yang ke ekspos gmn ya reaksi publik? Apa kek gini jg?",Negative,2
2026-04-14 03:06:43,@sampahfhui kl di teknik dah digebukin ni makhluk,Positive,1
2026-04-14 03:06:58,@sampahfhui kumpulan pria birahi,Positive,1
2026-04-14 03:07:04,@sampahfhui sakit jiwa anjir astagaa😭,Positive,1
2026-04-14 03:07:49,@sampahfhui Sick,Positive,1
2026-04-14 03:09:07,@sampahfhui stress bgt anj,Positive,1
2026-04-14 03:09:13,@sampahfhui Harus di cari ga si identitas latar belakang keluarga mereka semua nih pasti bukan dr orang biasa,Negative,1
2026-04-14 03:09:59,"@MastinSaurus @sampahfhui LU SAKITTTT,SAMA MCM PELAKU KS",Positive,1
2026-04-14 03:10:00,"@MastinSaurus @sampahfhui Misal yang di omongin di grup itu tt pacar lu, pantat ibu lu, gitu lu masih bisa ngetik gini? Congrats bro, your stupidity is going through the roof",Positive,1
2026-04-14 03:11:06,@sampahfhui Pak dekan gimana nanganin muridnya?,Neutral,0
2026-04-14 03:12:06,@MastinSaurus @sampahfhui ini sama aja kaya ngebolehin siapapun ngelecehin emaklo (atau cewek terdekat mu) buat di lecehin di grub privat,Positive,1
2026-04-14 03:12:32,@sampahfhui ouh ini yang bilang diam berarti consent https://t.co/ZegvrZv0UR,Positive,1
2026-04-14 03:12:52,Di tengah kekecewaan langkah BEM FH UI patut diapresiasi. Alih-alih melakukan cover-up demi nama baik kampus mereka secara transparan membenarkan kasus ini dan langsung memberhentikan ke-16 pelaku yang sudah mengakui perbuatannya dari seluruh keanggotaan organisasi serta,Positive,1
2026-04-14 03:13:12,@sampahfhui Orang tuanya sekalian di spill. Biar dibuat jadi rafael alun jilid 2. Kecuali itu mahasiswa langsung mundur/dikeluarin kampus,Positive,1
